edge_count,tab_switchcount,shift_count,alt_count,ctrl_count,meta_count,copy_count,paste_count,resize_count,char_key,backspace_key,blur_count,blur_duration,tab_count,MCQ,red_edge,para_edge,sus_keys,ss_count,meta_key,tab_switch,clip_count,sus_resize,sus_blur,char_sus,risk
5,3,0,1,1,0,0,1,0,0,0,5,0,0,0,0.01,0.005,0.04,0,0,0.2525,0.1,0,0,0,0.3975
14,0,3,0,2,0,0,0,0,0,26,0,6,0,0,0.028,0.014,0.04,0,0,0,0,0,0,0,0.054
5,2,3,7,0,0,0,1,11,0,0,0,0,0,0,0.01,0.005,0.14,0,0,0.168333333,0.1,0.370333333,0,0,0.783666667
7,0,2,0,2,0,0,5,9,17,0,0,0,0,0,0.014,0.007,0.04,0,0,0,0.5,0.3042,0,0,0.8512
5,0,1,7,0,0,1,0,0,24,0,0,7,0,0,0.01,0.005,0.14,0,0,0,0.1,0,0,0,0.245
0,0,0,4,2,0,0,0,12,0,0,2,7,0,0,0,0,0.12,0,0,0,0,0.4,0.197989899,0,0.717989899
0,0,0,7,7,0,0,0,11,22,0,5,0,0,0,0,0,0.28,0,0,0,0,0.366666667,0,0,0.646666667
12,0,0,0,7,0,5,4,14,0,0,0,0,0,0,0.024,0.012,0.14,0,0,0,0.9,0.477866667,0,0,1.529866667
0,4,0,0,6,0,0,4,8,0,27,0,8,0,0,0,0,0.12,0,0,0.333333333,0.4,0.266666667,0,0,1.12
0,3,2,0,4,0,0,5,10,0,0,4,0,0,0,0,0,0.08,0,0,0.25,0.5,0.333333333,0,0,1.163333333
0,0,7,0,4,3,0,0,8,0,27,2,0,0,0,0,0,0.08,4,0.3,0,0.4,0.266666667,0,0,1.046666667
11,0,0,6,4,0,0,0,0,0,25,3,0,0,0,0.022,0.011,0.2,0,0,0,0,0,0,0,0.211
0,2,2,0,3,0,2,0,10,0,0,0,10,0,0,0,0,0.06,0,0,0.166666667,0.2,0.333333333,0,0,0.76
5,0,6,0,0,0,1,1,0,0,23,2,0,0,0,0.01,0.005,0,0,0,0,0.2,0,0,0,0.205
12,0,0,0,0,0,5,4,0,15,15,0,0,0,0,0.024,0.012,0,0,0,0,0.9,0,0,0,0.912
8,2,0,0,4,0,0,0,0,15,15,0,8,0,0,0.016,0.008,0.08,0,0,0.169333333,0,0,0,0,0.257333333
8,0,3,0,4,1,0,0,14,22,0,0,0,0,0,0.016,0.008,0.08,1,0.1,0,0.1,0.474133333,0,0,0.762133333
0,0,0,0,0,2,1,2,0,0,0,2,9,0,0,0,0,0,0,0.2,0,0.3,0,0.254558441,0,0.754558441
0,0,0,0,0,4,4,3,14,0,18,0,0,0,0,0,0,0,0,0.4,0,0.7,0.466666667,0,0,1.566666667
0,0,6,0,0,0,5,0,11,0,18,4,0,0,0,0,0,0,0,0,0,0.5,0.366666667,0,0,0.866666667
0,0,0,0,0,0,0,5,14,0,26,1,9,0,0,0,0,0,0,0,0,0.5,0.466666667,0.18,0,1.146666667
0,0,0,3,0,1,0,0,0,19,18,0,0,0,0,0,0,0.06,0,0.1,0,0,0,0,0,0.16
0,0,0,1,0,0,0,0,7,0,18,1,8,0,0,0,0,0.02,0,0,0,0,0.233333333,0.16,0,0.413333333
0,0,0,7,4,0,0,3,0,19,20,0,0,0,0,0,0,0.22,0,0,0,0.3,0,0,0,0.52
6,0,4,0,0,0,4,0,0,19,0,0,10,0,0,0.012,0.006,0,0,0,0,0.4,0,0,0,0.406
0,0,0,6,0,0,0,4,9,15,16,0,0,0,0,0,0,0.12,0,0,0,0.4,0.3,0,0,0.82
0,3,7,0,0,4,0,0,0,19,0,2,0,0,0,0,0,0,5,0.4,0.25,0.5,0,0,0,1.15
16,1,0,0,2,1,0,0,0,0,18,0,7,0,0,0.032,0.016,0.04,0,0.1,0.086,0,0,0,0,0.242
8,0,0,0,0,1,1,0,6,0,0,5,6,0,0,0.016,0.008,0,0,0.1,0,0.1,0.2032,0.268328157,0,0.679528157
13,0,0,0,2,0,2,0,0,17,0,0,11,0,0,0.026,0.013,0.04,0,0,0,0.2,0,0,0,0.253
8,0,0,0,0,1,0,4,0,15,15,0,0,0,0,0.016,0.008,0,0,0.1,0,0.4,0,0,0,0.508
14,2,5,0,0,0,5,0,0,16,15,0,0,0,0,0.028,0.014,0,0,0,0.171333333,0.5,0,0,0,0.685333333
16,2,0,0,0,3,0,0,0,17,18,0,10,0,0,0.032,0.016,0,0,0.3,0.172,0,0,0,0,0.488
0,0,6,0,0,0,2,0,0,22,24,3,10,0,0,0,0,0,0,0,0,0.2,0,0.346410162,0,0.546410162
14,0,1,0,0,4,0,3,0,0,22,0,0,0,0,0.028,0.014,0,2,0.4,0,0.5,0,0,0,0.914
0,0,0,3,0,3,3,0,8,0,0,5,0,0,0,0,0,0.06,0,0.3,0,0.3,0.266666667,0,0,0.926666667
0,2,0,0,0,4,0,0,17,19,0,3,7,0,0,0,0,0,0,0.4,0.166666667,0,0.566666667,0.242487113,0,1.375820446
8,5,0,4,7,0,0,3,0,0,0,0,0,0,0,0.016,0.008,0.22,0,0,0.423333333,0.3,0,0,0,0.951333333
0,2,0,4,7,5,0,2,17,0,0,0,0,0,0,0,0,0.22,0,0.5,0.166666667,0.2,0.566666667,0,0,1.653333333
13,0,0,3,0,4,0,0,13,0,25,0,6,0,0,0.026,0.013,0.06,0,0.4,0,0,0.4446,0,0,0.9176
0,2,7,0,4,0,0,0,0,24,25,0,0,0,0,0,0,0.08,0,0,0.166666667,0,0,0,0,0.246666667
0,5,0,1,0,0,0,3,16,0,0,0,6,0,0,0,0,0.02,0,0,0.416666667,0.3,0.533333333,0,0,1.27
0,0,0,0,0,4,0,0,9,27,25,4,0,0,0,0,0,0,0,0.4,0,0,0.3,0,0,0.7
16,0,6,0,0,4,0,4,9,25,0,0,0,0,0,0.032,0.016,0,4,0.4,0,0.8,0.3096,0,0,1.5256
0,5,0,0,0,0,2,0,10,19,26,0,10,0,0,0,0,0,0,0,0.416666667,0.2,0.333333333,0,0,0.95
10,1,4,0,0,3,0,0,14,0,0,2,0,0,0,0.02,0.01,0,3,0.3,0.085,0.3,0.476,0,0,1.171
7,0,0,0,2,1,0,0,11,0,0,0,5,0,0,0.014,0.007,0.04,0,0.1,0,0,0.3718,0,0,0.5188
13,4,0,6,7,4,0,0,0,0,0,0,8,0,0,0.026,0.013,0.26,0,0.4,0.342,0,0,0,0,1.015
0,5,0,0,3,0,0,0,13,23,0,0,8,0,0,0,0,0.06,0,0,0.416666667,0,0.433333333,0,0,0.91
0,5,3,0,0,2,3,0,0,16,0,1,0,0,0,0,0,0,2,0.2,0.416666667,0.5,0,0,0,1.116666667
0,5,2,1,0,1,0,0,16,26,0,0,0,0,0,0,0,0.02,1,0.1,0.416666667,0.1,0.533333333,0,0,1.17
0,3,0,0,1,0,1,0,0,0,23,4,7,0,0,0,0,0.02,0,0,0.25,0.1,0,0.28,0,0.65
13,0,2,0,0,0,0,3,0,0,0,1,12,0,0,0.026,0.013,0,0,0,0,0.3,0,0.24,0,0.553
12,0,0,0,0,1,0,0,0,0,19,1,5,0,0,0.024,0.012,0,0,0.1,0,0,0,0.1,0,0.212
7,4,0,0,0,0,0,0,0,20,0,5,12,0,0,0.014,0.007,0,0,0,0.338,0,0,0.536656315,0,0.881656315
0,2,7,0,2,1,0,0,0,17,0,4,0,0,0,0,0,0.04,2,0.1,0.166666667,0.2,0,0,0,0.506666667
0,0,0,1,2,0,1,0,5,20,0,0,0,0,0,0,0,0.06,0,0,0,0.1,0.166666667,0,0,0.326666667
0,5,0,6,2,0,0,4,0,0,27,0,8,0,0,0,0,0.16,0,0,0.416666667,0.4,0,0,0,0.976666667
0,0,0,0,0,4,1,2,0,24,0,4,6,0,0,0,0,0,0,0.4,0,0.3,0,0.24,0,0.94
0,0,7,5,3,3,3,0,0,24,0,0,0,0,0,0,0,0.16,4,0.3,0,0.7,0,0,0,1.16
15,2,0,0,4,3,2,5,0,0,0,0,0,0,0,0.03,0.015,0.08,0,0.3,0.171666667,0.7,0,0,0,1.266666667
9,2,0,0,0,0,0,0,16,23,25,4,0,0,0,0.018,0.009,0,0,0,0.169666667,0,0.542933333,0,0,0.7216
17,1,0,0,1,4,0,0,15,0,0,2,0,0,0,0.034,0.017,0.02,0,0.4,0.086166667,0,0.517,0,0,1.040166667
5,0,6,6,0,4,0,0,6,0,15,0,0,0,0,0.01,0.005,0.12,4,0.4,0,0.4,0.202,0,0,1.127
13,0,6,1,7,0,0,0,0,16,0,0,0,0,0,0.026,0.013,0.16,0,0,0,0,0,0,0,0.173
11,4,0,5,0,0,4,0,0,26,17,0,0,0,0,0.022,0.011,0.1,0,0,0.340666667,0.4,0,0,0,0.851666667
0,0,0,0,0,0,5,4,11,24,18,0,0,0,0,0,0,0,0,0,0,0.9,0.366666667,0,0,1.266666667
12,0,0,0,0,4,5,4,0,0,0,4,10,0,0,0.024,0.012,0,0,0.4,0,0.9,0,0.4,0,1.712
6,3,0,6,0,0,0,3,11,0,0,1,0,0,0,0.012,0.006,0.12,0,0,0.253,0.3,0.371066667,0,0,1.050066667
0,4,4,0,4,5,5,0,17,0,0,0,0,0,0,0,0,0.08,4,0.5,0.333333333,0.9,0.566666667,0,0,2.38
0,0,0,0,0,0,4,0,15,26,19,4,0,0,0,0,0,0,0,0,0,0.4,0.5,0,0,0.9
12,0,0,0,1,4,2,0,0,21,0,0,5,0,0,0.024,0.012,0.02,0,0.4,0,0.2,0,0,0,0.632
10,0,6,0,7,0,3,0,0,0,0,0,0,0,0,0.02,0.01,0.14,0,0,0,0.3,0,0,0,0.45
0,0,1,3,7,0,0,0,16,0,0,2,0,0,0,0,0,0.2,0,0,0,0,0.533333333,0,0,0.733333333
14,0,3,0,4,1,0,1,0,0,0,5,0,0,0,0.028,0.014,0.08,1,0.1,0,0.2,0,0,0,0.394
7,0,1,0,3,0,0,0,0,19,16,0,0,0,0,0.014,0.007,0.06,0,0,0,0,0,0,0,0.067
7,0,1,0,0,0,2,1,0,19,0,0,8,0,0,0.014,0.007,0,0,0,0,0.3,0,0,0,0.307
0,1,0,1,1,0,0,0,8,20,0,0,7,0,0,0,0,0.04,0,0,0.083333333,0,0.266666667,0,0,0.39
9,0,0,0,0,2,0,2,6,0,16,1,0,0,0,0.018,0.009,0,0,0.2,0,0.2,0.2036,0,0,0.6126
0,0,0,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0.06,0,0,0,0.1,0.166666667,0,0,0.326666667
0,0,0,0,1,0,2,2,0,0,17,0,0,0,0,0,0,0.02,0,0,0,0.4,0,0,0,0.42
0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,0.02,0,0,0,0.1,0,0,0,0.12
5,0,0,0,0,0,0,0,0,0,19,0,8,0,0,0.01,0.005,0,0,0,0,0,0,0,0,0.005
0,0,3,3,0,0,0,2,11,0,0,0,0,0,0,0,0,0.06,0,0,0,0.2,0.366666667,0,0,0.626666667
7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.014,0.007,0.04,0,0,0,0.1,0,0,0,0.147
0,0,0,0,2,1,2,0,11,0,21,0,0,0,0,0,0,0.04,0,0.1,0,0.2,0.366666667,0,0,0.706666667
8,1,0,0,0,0,0,0,5,0,18,0,7,0,0,0.016,0.008,0,0,0,0.084666667,0,0.169333333,0,0,0.262
0,0,0,2,0,2,0,2,11,0,15,0,5,0,0,0,0,0.04,0,0.2,0,0.2,0.366666667,0,0,0.806666667
9,0,0,2,0,0,0,1,6,16,0,0,0,0,0,0.018,0.009,0.04,0,0,0,0.1,0.2036,0,0,0.3526
8,1,0,0,0,0,0,0,0,21,0,2,0,0,0,0.016,0.008,0,0,0,0.084666667,0,0,0,0,0.092666667
7,2,0,0,3,0,0,0,9,20,15,0,0,0,0,0.014,0.007,0.06,0,0,0.169,0,0.3042,0,0,0.5402
7,0,0,0,0,0,0,0,11,0,21,0,0,0,0,0.014,0.007,0,0,0,0,0,0.3718,0,0,0.3788
8,0,1,2,0,0,2,0,0,0,0,0,6,0,0,0.016,0.008,0.04,0,0,0,0.2,0,0,0,0.248
8,0,0,0,0,2,2,2,6,0,0,0,0,0,0,0.016,0.008,0,0,0.2,0,0.4,0.2032,0,0,0.8112
0,0,0,0,2,0,1,0,10,18,0,1,7,0,0,0,0,0.04,0,0,0,0.1,0.333333333,0.14,0,0.613333333
0,1,0,0,2,0,0,0,0,15,17,0,7,0,0,0,0,0.04,0,0,0.083333333,0,0,0,0,0.123333333
0,1,2,3,2,0,0,0,0,15,0,1,0,0,0,0,0,0.1,0,0,0.083333333,0,0,0,0,0.183333333
7,0,0,0,3,0,0,0,0,0,16,1,0,0,0,0.014,0.007,0.06,0,0,0,0,0,0,0,0.067
5,0,1,2,0,0,0,1,0,0,0,0,7,0,0,0.01,0.005,0.04,0,0,0,0.1,0,0,0,0.145
0,0,0,3,0,0,0,1,0,0,18,2,0,0,0,0,0,0.06,0,0,0,0.1,0,0,0,0.16
0,0,2,2,0,2,0,0,0,19,0,2,0,0,0,0,0,0.04,2,0.2,0,0.2,0,0,0,0.44
8,0,0,0,0,0,1,0,0,0,17,2,8,0,0,0.016,0.008,0,0,0,0,0.1,0,0.22627417,0,0.33427417
0,2,0,0,0,0,0,2,11,16,17,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.366666667,0,0,0.733333333
0,1,1,0,0,0,1,0,7,0,21,0,0,0,0,0,0,0,0,0,0.083333333,0.1,0.233333333,0,0,0.416666667
5,0,1,0,0,0,2,0,7,0,0,0,8,0,0,0.01,0.005,0,0,0,0,0.2,0.235666667,0,0,0.440666667
9,0,0,3,3,0,0,0,0,0,0,2,8,0,0,0.018,0.009,0.12,0,0,0,0,0,0.22627417,0,0.35527417
5,0,0,1,0,0,0,0,0,0,16,1,0,0,0,0.01,0.005,0.02,0,0,0,0,0,0,0,0.025
9,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0.018,0.009,0.06,0,0,0,0,0.237533333,0,0,0.306533333
0,0,0,0,1,0,0,1,5,0,21,2,5,0,0,0,0,0.02,0,0,0,0.1,0.166666667,0.141421356,0,0.428088023
0,0,1,3,0,0,0,0,0,16,20,1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.06
10,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0.02,0.01,0,0,0,0,0,0.306,0,0,0.316
0,2,0,0,0,0,2,0,10,17,0,1,5,0,0,0,0,0,0,0,0.166666667,0.2,0.333333333,0.1,0,0.8
6,0,0,0,3,0,1,0,0,16,0,0,5,0,0,0.012,0.006,0.06,0,0,0,0.1,0,0,0,0.166
9,0,0,0,0,2,0,2,10,19,21,0,0,0,0,0.018,0.009,0,0,0.2,0,0.2,0.339333333,0,0,0.748333333
0,0,0,0,3,0,1,0,0,0,0,1,8,0,0,0,0,0.06,0,0,0,0.1,0,0.16,0,0.32
0,0,2,0,3,0,0,0,0,0,18,1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.06
0,0,0,0,0,0,0,1,6,0,20,1,8,0,0,0,0,0,0,0,0,0.1,0.2,0.16,0,0.46
0,2,2,2,0,0,2,0,11,0,15,0,0,0,0,0,0,0.04,0,0,0.166666667,0.2,0.366666667,0,0,0.773333333
0,0,2,0,0,1,0,2,0,21,19,0,0,0,0,0,0,0,1,0.1,0,0.3,0,0,0,0.4
0,0,3,2,0,0,2,2,7,16,0,0,0,0,0,0,0,0.04,0,0,0,0.4,0.233333333,0,0,0.673333333
0,0,2,1,2,0,1,0,0,0,16,0,5,0,0,0,0,0.06,0,0,0,0.1,0,0,0,0.16
0,1,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0.083333333,0.1,0,0,0,0.183333333
0,0,0,0,0,0,1,0,7,0,18,1,0,0,0,0,0,0,0,0,0,0.1,0.233333333,0,0,0.333333333
7,1,0,0,0,0,2,0,5,0,19,0,5,0,0,0.014,0.007,0,0,0,0.0845,0.2,0.169,0,0,0.4605
0,1,0,0,0,0,1,0,9,0,0,1,5,0,0,0,0,0,0,0,0.083333333,0.1,0.3,0.1,0,0.583333333
0,0,1,0,1,1,1,0,6,0,0,1,0,0,0,0,0,0.02,1,0.1,0,0.2,0.2,0,0,0.52
7,0,0,2,0,1,1,0,0,0,19,0,0,0,0,0.014,0.007,0.04,0,0.1,0,0.1,0,0,0,0.247
11,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0.022,0.011,0.04,0,0,0,0,0,0,0,0.051
0,1,3,0,0,0,1,1,0,20,16,0,0,0,0,0,0,0,0,0,0.083333333,0.2,0,0,0,0.283333333
0,0,1,1,0,0,1,1,5,16,0,0,0,0,0,0,0,0.02,0,0,0,0.2,0.166666667,0,0,0.386666667
0,0,0,3,0,2,1,0,8,0,0,2,7,0,0,0,0,0.06,0,0.2,0,0.1,0.266666667,0.197989899,0,0.824656565
0,1,0,0,0,0,0,2,11,0,0,2,6,0,0,0,0,0,0,0,0.083333333,0.2,0.366666667,0.169705627,0,0.819705627
0,0,1,0,3,0,0,2,0,0,20,0,5,0,0,0,0,0.06,0,0,0,0.2,0,0,0,0.26
8,0,0,0,0,0,1,0,6,0,17,0,6,0,0,0.016,0.008,0,0,0,0,0.1,0.2032,0,0,0.3112
0,0,0,0,1,0,0,2,0,0,18,0,0,0,0,0,0,0.02,0,0,0,0.2,0,0,0,0.22
11,2,0,0,0,1,0,1,8,0,0,0,0,0,0,0.022,0.011,0,0,0.1,0.170333333,0.1,0.272533333,0,0,0.653866667
0,1,2,0,0,2,1,1,6,0,0,0,0,0,0,0,0,0,2,0.2,0.083333333,0.4,0.2,0,0,0.883333333
11,0,2,0,0,0,1,2,0,0,21,2,0,0,0,0.022,0.011,0,0,0,0,0.3,0,0,0,0.311
10,0,0,0,0,0,1,0,6,0,0,2,8,0,0,0.02,0.01,0,0,0,0,0.1,0.204,0.22627417,0,0.54027417
0,2,0,2,1,0,0,0,11,0,19,0,0,0,0,0,0,0.06,0,0,0.166666667,0,0.366666667,0,0,0.593333333
6,0,0,0,2,0,0,0,0,20,0,2,0,0,0,0.012,0.006,0.04,0,0,0,0,0,0,0,0.046
0,0,0,0,0,0,1,2,10,21,20,0,8,0,0,0,0,0,0,0,0,0.3,0.333333333,0,0,0.633333333
0,0,0,1,0,1,2,0,10,0,16,0,7,0,0,0,0,0.02,0,0.1,0,0.2,0.333333333,0,0,0.653333333
0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.233333333,0,0,0.253333333
11,1,0,0,0,0,0,0,8,0,16,0,8,0,0,0.022,0.011,0,0,0,0.085166667,0,0.272533333,0,0,0.3687
0,0,0,0,0,2,0,0,7,20,19,0,0,0,0,0,0,0,0,0.2,0,0,0.233333333,0,0,0.433333333
10,2,0,0,2,0,2,0,0,0,16,2,0,0,0,0.02,0.01,0.04,0,0,0.17,0.2,0,0,0,0.42
11,0,3,0,3,0,2,0,0,0,15,0,0,0,0,0.022,0.011,0.06,0,0,0,0.2,0,0,0,0.271
11,1,0,2,3,0,0,0,0,0,16,0,0,0,0,0.022,0.011,0.1,0,0,0.085166667,0,0,0,0,0.196166667
5,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0.01,0.005,0,0,0,0.168333333,0.1,0.168333333,0,0,0.441666667
8,0,0,0,0,0,2,2,0,21,0,0,0,0,0,0.016,0.008,0,0,0,0,0.4,0,0,0,0.408
0,2,0,0,0,2,0,0,9,0,0,2,6,0,0,0,0,0,0,0.2,0.166666667,0,0.3,0.169705627,0,0.836372294
0,0,0,0,3,0,0,2,0,0,0,2,6,0,0,0,0,0.06,0,0,0,0.2,0,0.169705627,0,0.429705627
0,1,2,1,0,2,0,2,0,15,0,0,0,0,0,0,0,0.02,2,0.2,0.083333333,0.4,0,0,0,0.703333333
11,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0.022,0.011,0,0,0.2,0,0.2,0,0,0,0.411
0,0,0,3,0,0,0,2,0,18,21,0,8,0,0,0,0,0.06,0,0,0,0.2,0,0,0,0.26
0,1,0,2,0,1,0,0,0,15,17,0,5,0,0,0,0,0.04,0,0.1,0.083333333,0,0,0,0,0.223333333
0,1,1,0,0,0,0,0,5,19,0,2,8,0,0,0,0,0,0,0,0.083333333,0,0.166666667,0.22627417,0,0.47627417
0,1,0,0,3,0,0,0,0,0,19,0,5,0,0,0,0,0.06,0,0,0.083333333,0,0,0,0,0.143333333
5,0,0,0,1,0,2,0,0,0,21,2,0,0,0,0.01,0.005,0.02,0,0,0,0.2,0,0,0,0.225
0,0,0,0,3,0,0,1,9,0,17,0,5,0,0,0,0,0.06,0,0,0,0.1,0.3,0,0,0.46
0,0,0,0,0,0,0,2,0,18,0,0,5,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2
7,2,0,0,2,0,1,0,10,0,0,0,0,0,0,0.014,0.007,0.04,0,0,0.169,0.1,0.338,0,0,0.654
8,0,1,0,0,0,2,0,8,0,17,2,0,0,0,0.016,0.008,0,0,0,0,0.2,0.270933333,0,0,0.478933333
0,0,3,0,0,1,0,2,7,15,0,0,6,0,0,0,0,0,1,0.1,0,0.3,0.233333333,0,0,0.633333333
11,1,1,0,0,0,2,0,10,0,0,2,0,0,0,0.022,0.011,0,0,0,0.085166667,0.2,0.340666667,0,0,0.636833333
9,0,0,0,3,0,0,2,7,0,17,0,7,0,0,0.018,0.009,0.06,0,0,0,0.2,0.237533333,0,0,0.506533333
0,0,0,0,0,0,2,0,7,0,18,1,7,0,0,0,0,0,0,0,0,0.2,0.233333333,0.14,0,0.573333333
0,0,0,1,0,2,0,0,9,18,0,2,0,0,0,0,0,0.02,0,0.2,0,0,0.3,0,0,0.52
0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,2,6,0,0,0,5,0,0,0,0,0.02,0,0.1,0,0.3,0.2,0,0,0.62
0,1,3,0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0.083333333,0.3,0,0,0,0.383333333
10,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0.01
0,0,0,0,0,0,1,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0.1,0.233333333,0,0,0.333333333
0,0,2,1,0,0,2,0,0,0,19,0,6,0,0,0,0,0.02,0,0,0,0.2,0,0,0,0.22
0,0,0,3,0,1,2,0,7,0,0,0,6,0,0,0,0,0.06,0,0.1,0,0.2,0.233333333,0,0,0.593333333
0,0,2,0,3,0,0,2,10,0,19,0,0,0,0,0,0,0.06,0,0,0,0.2,0.333333333,0,0,0.593333333
7,0,0,0,0,0,0,2,10,20,0,0,0,0,0,0.014,0.007,0,0,0,0,0.2,0.338,0,0,0.545
6,0,0,0,1,0,1,2,0,19,17,0,0,0,0,0.012,0.006,0.02,0,0,0,0.3,0,0,0,0.326
5,0,3,0,0,2,0,0,0,0,0,0,6,0,0,0.01,0.005,0,2,0.2,0,0.2,0,0,0,0.405
0,2,0,0,0,0,0,0,10,18,0,0,8,0,0,0,0,0,0,0,0.166666667,0,0.333333333,0,0,0.5
0,0,1,2,1,0,0,0,0,0,18,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.06
0,2,1,0,0,0,1,0,0,15,0,0,7,0,0,0,0,0,0,0,0.166666667,0.1,0,0,0,0.266666667
0,0,0,2,0,0,0,0,5,20,0,1,6,0,0,0,0,0.04,0,0,0,0,0.166666667,0.12,0,0.326666667
6,0,0,0,0,0,0,0,10,17,0,2,5,0,0,0.012,0.006,0,0,0,0,0,0.337333333,0.141421356,0,0.48475469
0,0,0,0,2,2,0,2,0,19,16,0,0,0,0,0,0,0.04,0,0.2,0,0.2,0,0,0,0.44
0,0,3,1,2,0,0,0,8,0,18,2,0,0,0,0,0,0.06,0,0,0,0,0.266666667,0,0,0.326666667
9,1,1,0,0,0,0,0,0,0,21,2,0,0,0,0.018,0.009,0,0,0,0.084833333,0,0,0,0,0.093833333
0,1,0,3,0,0,0,0,0,0,19,1,0,0,0,0,0,0.06,0,0,0.083333333,0,0,0,0,0.143333333
6,0,0,0,0,0,2,0,0,21,18,0,0,0,0,0.012,0.006,0,0,0,0,0.2,0,0,0,0.206
0,0,3,0,0,1,1,0,9,0,0,0,7,0,0,0,0,0,1,0.1,0,0.2,0.3,0,0,0.6
0,0,0,3,0,0,0,0,11,0,0,2,7,0,0,0,0,0.06,0,0,0,0,0.366666667,0.197989899,0,0.624656565
0,0,1,3,2,0,0,0,0,0,15,0,8,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1
0,0,0,2,2,1,0,2,8,0,0,0,8,0,0,0,0,0.08,0,0.1,0,0.2,0.266666667,0,0,0.646666667
11,0,0,2,3,0,0,0,0,20,0,0,6,0,0,0.022,0.011,0.1,0,0,0,0,0,0,0,0.111
0,0,0,0,0,2,0,1,0,16,0,0,5,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0.3
0,0,0,3,0,0,0,0,7,0,0,0,8,0,0,0,0,0.06,0,0,0,0,0.233333333,0,0,0.293333333
5,0,0,0,2,0,1,0,0,0,18,0,0,0,0,0.01,0.005,0.04,0,0,0,0.1,0,0,0,0.145
0,0,3,0,0,0,2,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3
0,0,0,2,3,0,0,0,0,0,16,0,8,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1
0,0,0,0,3,0,1,2,11,0,17,0,8,0,0,0,0,0.06,0,0,0,0.3,0.366666667,0,0,0.726666667
0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.02,1,0.1,0.166666667,0.1,0,0,0,0.386666667
0,0,2,2,3,0,0,0,6,0,0,0,5,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0.3
0,2,0,2,0,0,0,1,8,0,0,2,8,0,0,0,0,0.04,0,0,0.166666667,0.1,0.266666667,0.22627417,0,0.799607503
0,2,0,0,0,0,0,2,0,0,19,1,0,0,0,0,0,0,0,0,0.166666667,0.2,0,0,0,0.366666667
0,0,3,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0.02,0,0,0,0.2,0,0,0,0.22
0,0,1,1,0,1,2,0,0,0,19,0,0,0,0,0,0,0.02,1,0.1,0,0.3,0,0,0,0.42
0,0,0,0,3,0,1,0,8,19,0,0,5,0,0,0,0,0.06,0,0,0,0.1,0.266666667,0,0,0.426666667
0,0,3,0,3,0,0,1,0,0,21,2,0,0,0,0,0,0.06,0,0,0,0.1,0,0,0,0.16
6,0,0,1,0,0,0,0,5,15,0,1,0,0,0,0.012,0.006,0.02,0,0,0,0,0.168666667,0,0,0.194666667
0,0,3,0,0,1,2,0,8,0,0,0,7,0,0,0,0,0,1,0.1,0,0.3,0.266666667,0,0,0.666666667
9,0,1,0,0,1,0,0,8,21,0,0,8,0,0,0.018,0.009,0,1,0.1,0,0.1,0.271466667,0,0,0.480466667
0,2,0,0,3,0,0,0,0,18,20,2,0,0,0,0,0,0.06,0,0,0.166666667,0,0,0,0,0.226666667
0,1,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0.083333333,0.2,0,0,0,0.283333333
0,0,1,0,0,0,1,0,6,0,16,0,7,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0.3
10,0,3,0,2,0,1,1,0,0,0,0,5,0,0,0.02,0.01,0.04,0,0,0,0.2,0,0,0,0.25
0,0,0,0,0,2,0,1,0,0,18,1,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0.3
0,0,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,0,0,0,0.5
0,0,3,3,2,0,0,0,7,19,0,1,0,0,0,0,0,0.1,0,0,0,0,0.233333333,0,0,0.333333333
